timestamp,price,probability,threshold,threshold_display,question
2026-01-16 12:10:14-05:00,0.125,0.125,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 12:20:26-05:00,0.125,0.125,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 12:30:19-05:00,0.125,0.125,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 12:40:14-05:00,0.12,0.12,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 12:50:16-05:00,0.125,0.125,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 13:00:21-05:00,0.125,0.125,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 13:10:14-05:00,0.125,0.125,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 13:20:13-05:00,0.13,0.13,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 13:30:18-05:00,0.13,0.13,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 13:40:13-05:00,0.13,0.13,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 13:50:13-05:00,0.13,0.13,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 14:00:20-05:00,0.13,0.13,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 14:10:17-05:00,0.135,0.135,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 14:20:14-05:00,0.13,0.13,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 14:30:20-05:00,0.155,0.155,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 14:40:14-05:00,0.17,0.17,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 14:50:14-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 15:00:18-05:00,0.175,0.175,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 15:10:14-05:00,0.21,0.21,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 15:20:17-05:00,0.185,0.185,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 15:30:31-05:00,0.225,0.225,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 15:40:15-05:00,0.19,0.19,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 15:50:16-05:00,0.18,0.18,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 16:00:23-05:00,0.165,0.165,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 16:10:16-05:00,0.175,0.175,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 16:20:18-05:00,0.185,0.185,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 16:30:18-05:00,0.175,0.175,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 16:40:14-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 16:50:15-05:00,0.165,0.165,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 17:00:32-05:00,0.17,0.17,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 17:10:15-05:00,0.175,0.175,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 17:20:14-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 17:30:22-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 17:40:14-05:00,0.165,0.165,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 17:50:13-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 18:00:18-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 18:10:15-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 18:20:15-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 18:30:21-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 18:40:15-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 18:50:15-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 19:00:21-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 19:10:14-05:00,0.155,0.155,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 19:20:15-05:00,0.195,0.195,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 19:30:18-05:00,0.195,0.195,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 19:40:14-05:00,0.135,0.135,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 19:50:14-05:00,0.145,0.145,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 20:00:18-05:00,0.075,0.075,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 20:10:13-05:00,0.07,0.07,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 20:20:14-05:00,0.075,0.075,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 20:30:18-05:00,0.065,0.065,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 20:40:14-05:00,0.065,0.065,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 20:50:14-05:00,0.065,0.065,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 21:00:18-05:00,0.07,0.07,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 21:10:15-05:00,0.075,0.075,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 21:20:14-05:00,0.085,0.085,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 21:30:18-05:00,0.08,0.08,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 21:40:14-05:00,0.08,0.08,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 21:50:14-05:00,0.07,0.07,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 22:00:21-05:00,0.115,0.115,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 22:10:35-05:00,0.115,0.115,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 22:20:14-05:00,0.115,0.115,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 22:30:17-05:00,0.12,0.12,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 22:40:13-05:00,0.18,0.18,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 22:50:14-05:00,0.145,0.145,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 23:00:17-05:00,0.17,0.17,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 23:10:25-05:00,0.175,0.175,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 23:20:14-05:00,0.165,0.165,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 23:30:16-05:00,0.195,0.195,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 23:40:14-05:00,0.23,0.23,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-16 23:50:14-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 00:00:18-05:00,0.155,0.155,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 00:10:13-05:00,0.165,0.165,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 00:20:13-05:00,0.235,0.235,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 00:30:31-05:00,0.235,0.235,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 00:40:24-05:00,0.135,0.135,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 00:50:13-05:00,0.185,0.185,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 01:00:20-05:00,0.215,0.215,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 01:10:14-05:00,0.22,0.22,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 01:20:15-05:00,0.19,0.19,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 01:30:28-05:00,0.155,0.155,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 01:40:15-05:00,0.19,0.19,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 01:50:13-05:00,0.165,0.165,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 02:00:19-05:00,0.155,0.155,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 02:10:13-05:00,0.145,0.145,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 02:20:15-05:00,0.14,0.14,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 02:30:32-05:00,0.145,0.145,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 02:40:15-05:00,0.145,0.145,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 02:50:14-05:00,0.145,0.145,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 03:00:17-05:00,0.21,0.21,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 03:10:26-05:00,0.19,0.19,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 03:20:14-05:00,0.19,0.19,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 03:30:17-05:00,0.29,0.29,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 03:40:28-05:00,0.23,0.23,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 03:50:14-05:00,0.285,0.285,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 04:00:20-05:00,0.28,0.28,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 04:10:14-05:00,0.185,0.185,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 04:20:13-05:00,0.24,0.24,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 04:30:17-05:00,0.225,0.225,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 04:40:13-05:00,0.21,0.21,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 04:50:13-05:00,0.21,0.21,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 05:00:31-05:00,0.19,0.19,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 05:10:14-05:00,0.185,0.185,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 05:20:26-05:00,0.165,0.165,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 05:30:31-05:00,0.19,0.19,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 05:40:14-05:00,0.195,0.195,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 05:50:27-05:00,0.2,0.2,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 06:00:17-05:00,0.165,0.165,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 06:10:13-05:00,0.135,0.135,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 06:20:16-05:00,0.125,0.125,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 06:30:17-05:00,0.18,0.18,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 06:40:13-05:00,0.145,0.145,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 06:50:14-05:00,0.13,0.13,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 07:00:27-05:00,0.165,0.165,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 07:10:15-05:00,0.16,0.16,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 07:20:14-05:00,0.28,0.28,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 07:30:19-05:00,0.365,0.365,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 07:40:13-05:00,0.37,0.37,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 07:50:13-05:00,0.395,0.395,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 08:00:19-05:00,0.465,0.465,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 08:10:14-05:00,0.465,0.465,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 08:20:28-05:00,0.45,0.45,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 08:30:16-05:00,0.46,0.46,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 08:40:13-05:00,0.75,0.75,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 08:50:15-05:00,0.72,0.72,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 09:00:33-05:00,0.69,0.69,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 09:10:13-05:00,0.8,0.8,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 09:20:14-05:00,0.795,0.795,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 09:30:18-05:00,0.795,0.795,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 09:40:14-05:00,0.88,0.88,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 09:50:14-05:00,0.785,0.785,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 10:00:24-05:00,0.96,0.96,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 10:10:14-05:00,0.9595,0.9595,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 10:20:14-05:00,0.965,0.965,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 10:30:17-05:00,0.9655,0.9655,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 10:40:14-05:00,0.975,0.975,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 10:50:17-05:00,0.975,0.975,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 11:00:17-05:00,0.9845,0.9845,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 11:10:13-05:00,0.9825,0.9825,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 11:20:13-05:00,0.986,0.986,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 11:30:17-05:00,0.9845,0.9845,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 11:40:17-05:00,0.9755,0.9755,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 11:50:14-05:00,0.978,0.978,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 12:00:31-05:00,0.9765,0.9765,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-17 12:00:31-05:00,0.9765,0.9765,40-41,40-41°F,Will the highest temperature in New York City be between 40-41°F on January 17?
2026-01-15 06:30:20-05:00,0.48,0.48,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 06:40:13-05:00,0.67,0.67,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 06:50:28-05:00,0.54,0.54,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 07:00:22-05:00,0.49,0.49,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 07:10:12-05:00,0.485,0.485,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 07:20:14-05:00,0.485,0.485,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 07:30:18-05:00,0.335,0.335,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 07:40:13-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 07:50:13-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 08:00:19-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 08:10:12-05:00,0.1,0.1,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 08:20:16-05:00,0.1,0.1,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 08:30:31-05:00,0.1,0.1,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 08:40:14-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 08:50:15-05:00,0.11,0.11,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 09:00:18-05:00,0.1,0.1,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 09:10:13-05:00,0.1,0.1,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 09:20:14-05:00,0.095,0.095,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 09:30:20-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 09:40:13-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 09:50:14-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 10:00:20-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 10:10:40-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 10:20:13-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 10:30:17-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 10:40:16-05:00,0.145,0.145,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 10:50:14-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 11:00:18-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 11:10:14-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 11:20:14-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 11:30:18-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 11:40:14-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 11:50:19-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 12:00:23-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 12:10:15-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 12:20:15-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 12:30:19-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 12:40:15-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 12:50:16-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 13:00:27-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 13:10:17-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 13:20:16-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 13:30:22-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 13:40:15-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 13:50:15-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 14:00:23-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 14:10:16-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 14:20:16-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 14:30:20-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 14:40:16-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 14:50:19-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 15:00:21-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 15:10:19-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 15:20:16-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 15:30:36-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 15:40:15-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 15:50:16-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 16:00:26-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 16:10:15-05:00,0.145,0.145,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 16:20:16-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 16:30:19-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 16:40:15-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 16:50:18-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 17:00:19-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 17:10:15-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 17:20:15-05:00,0.165,0.165,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 17:30:20-05:00,0.165,0.165,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 17:40:27-05:00,0.16,0.16,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 17:50:15-05:00,0.145,0.145,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 18:00:20-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 18:10:17-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 18:20:15-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 18:30:20-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 18:40:31-05:00,0.15,0.15,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 18:50:15-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 19:00:25-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 19:10:16-05:00,0.155,0.155,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 19:20:16-05:00,0.17,0.17,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 19:30:20-05:00,0.125,0.125,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 19:40:15-05:00,0.125,0.125,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 19:50:16-05:00,0.115,0.115,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 20:00:22-05:00,0.12,0.12,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
2026-01-15 20:10:15-05:00,0.115,0.115,42-43,42-43°F,Will the highest temperature in New York City be between 42-43°F on January 17?
